"","X","slug","symbol","name","date","ranknow","open","high","low","close","volume","market","close_ratio","spread","is.token","eth.based"
"4602",4602,"ethereum","ETH","Ethereum","2017-04-13",3,46.31,50.91,46.31,50.22,157200000,4554299452,0.85,4.6,FALSE,FALSE
"4603",4603,"ethereum","ETH","Ethereum","2017-04-14",3,49.97,50.05,46.76,47.57,91674400,4315878957,0.2462,3.29,FALSE,FALSE
"4604",4604,"ethereum","ETH","Ethereum","2017-04-15",3,47.65,49.57,47.18,49.1,66207800,4455916490,0.8033,2.39,FALSE,FALSE
"4605",4605,"ethereum","ETH","Ethereum","2017-04-16",3,49.04,49.14,48.19,48.72,31343800,4422644315,0.5579,0.95,FALSE,FALSE
"4606",4606,"ethereum","ETH","Ethereum","2017-04-17",3,48.66,48.75,48.05,48.3,44013300,4386552041,0.3571,0.7,FALSE,FALSE
"4607",4607,"ethereum","ETH","Ethereum","2017-04-18",3,48.32,51.03,48.3,50.71,78748496,4606307174,0.8828,2.73,FALSE,FALSE
"4608",4608,"ethereum","ETH","Ethereum","2017-04-19",3,50.73,50.95,47.26,48.31,76281000,4389519738,0.2846,3.69,FALSE,FALSE
"4609",4609,"ethereum","ETH","Ethereum","2017-04-20",3,48.13,49.99,48.13,49.67,79600896,4515241563,0.828,1.86,FALSE,FALSE
"4610",4610,"ethereum","ETH","Ethereum","2017-04-21",3,49.64,49.66,48.14,48.22,45048300,4385105012,0.0526,1.52,FALSE,FALSE
"4611",4611,"ethereum","ETH","Ethereum","2017-04-22",3,48.18,48.74,48.17,48.55,37357600,4416442028,0.6667,0.57,FALSE,FALSE
"4612",4612,"ethereum","ETH","Ethereum","2017-04-23",3,48.59,48.89,48.17,48.49,36234000,4412126295,0.4444,0.72,FALSE,FALSE
"4613",4613,"ethereum","ETH","Ethereum","2017-04-24",3,48.87,50.18,48.87,50.03,55580600,4553943109,0.8855,1.31,FALSE,FALSE
"4614",4614,"ethereum","ETH","Ethereum","2017-04-25",3,50.07,50.3,49.81,49.89,38264600,4542708761,0.1633,0.49,FALSE,FALSE
"4615",4615,"ethereum","ETH","Ethereum","2017-04-26",3,49.91,53.44,49.91,52.72,104884000,4801851008,0.796,3.53,FALSE,FALSE
"4616",4616,"ethereum","ETH","Ethereum","2017-04-27",3,52.81,62.17,52.29,62.17,246775008,5664157655,1,9.88,FALSE,FALSE
"4617",4617,"ethereum","ETH","Ethereum","2017-04-28",3,62.23,70.85,62.13,70.16,346545984,6394355247,0.9209,8.72,FALSE,FALSE
"4618",4618,"ethereum","ETH","Ethereum","2017-04-29",3,71.39,71.9,66.78,68.38,165448000,6233911088,0.3125,5.12,FALSE,FALSE
"4619",4619,"ethereum","ETH","Ethereum","2017-04-30",3,68.54,79.02,68.35,79.02,229944992,7206669917,1,10.67,FALSE,FALSE
"4620",4620,"ethereum","ETH","Ethereum","2017-05-01",3,79.32,82.52,73.09,76.3,376841984,6960466482,0.3404,9.43,FALSE,FALSE
"4621",4621,"ethereum","ETH","Ethereum","2017-05-02",3,76.65,79.35,74.38,77.26,193772992,7050941746,0.5795,4.97,FALSE,FALSE
"4622",4622,"ethereum","ETH","Ethereum","2017-05-03",3,77.25,80.1,75.76,79.72,141922000,7277279246,0.9124,4.34,FALSE,FALSE
"4623",4623,"ethereum","ETH","Ethereum","2017-05-04",3,79.72,97.56,79.43,96.98,366847008,8856050446,0.968,18.13,FALSE,FALSE
"4624",4624,"ethereum","ETH","Ethereum","2017-05-05",3,96.73,103.23,92.22,94.4,331928000,8622992171,0.198,11.01,FALSE,FALSE
"4625",4625,"ethereum","ETH","Ethereum","2017-05-06",3,94.91,97.88,90.95,97.81,151462000,8937843151,0.9899,6.93,FALSE,FALSE
"4626",4626,"ethereum","ETH","Ethereum","2017-05-07",3,97.87,98.24,89.87,94.01,183295008,8592854298,0.4946,8.37,FALSE,FALSE
"4627",4627,"ethereum","ETH","Ethereum","2017-05-08",3,93.75,95.14,89.51,91.42,231344000,8359085414,0.3393,5.63,FALSE,FALSE
"4628",4628,"ethereum","ETH","Ethereum","2017-05-09",3,91.23,93.06,80.39,91.16,363433984,8338258352,0.85,12.67,FALSE,FALSE
"4629",4629,"ethereum","ETH","Ethereum","2017-05-10",3,91.15,92.85,85.29,89.52,145602000,8191083680,0.5595,7.56,FALSE,FALSE
"4630",4630,"ethereum","ETH","Ethereum","2017-05-11",3,89.77,102.55,88.48,89.88,132722000,8226220249,0.0995,14.07,FALSE,FALSE
"4631",4631,"ethereum","ETH","Ethereum","2017-05-12",3,89.43,93.12,88.66,88.66,145824992,8116816184,0,4.46,FALSE,FALSE
"4632",4632,"ethereum","ETH","Ethereum","2017-05-13",3,88.69,93.81,86.66,90.84,88742200,8319066651,0.5846,7.15,FALSE,FALSE
"4633",4633,"ethereum","ETH","Ethereum","2017-05-14",3,90.87,91.25,89.61,90.79,66046600,8317148601,0.7195,1.64,FALSE,FALSE
"4634",4634,"ethereum","ETH","Ethereum","2017-05-15",3,90.78,95.43,86.83,92.41,170999008,8468960166,0.6488,8.6,FALSE,FALSE
"4635",4635,"ethereum","ETH","Ethereum","2017-05-16",3,92.39,93.56,89.12,89.44,152284992,8198722531,0.0721,4.44,FALSE,FALSE
"4636",4636,"ethereum","ETH","Ethereum","2017-05-17",3,89.25,91.27,84.43,89.86,183031008,8239948169,0.7939,6.84,FALSE,FALSE
"4637",4637,"ethereum","ETH","Ethereum","2017-05-18",3,89.84,97.37,89.84,96.91,196236992,8888797357,0.9389,7.53,FALSE,FALSE
"4638",4638,"ethereum","ETH","Ethereum","2017-05-19",3,97.05,133.56,97.05,129.53,626945024,11884632930,0.8896,36.51,FALSE,FALSE
"4639",4639,"ethereum","ETH","Ethereum","2017-05-20",3,129.22,133.64,124.7,126.52,331455008,11612447946,0.2036,8.94,FALSE,FALSE
"4640",4640,"ethereum","ETH","Ethereum","2017-05-21",3,127.54,159.03,125.89,157.94,570361024,14500421529,0.9671,33.14,FALSE,FALSE
"4641",4641,"ethereum","ETH","Ethereum","2017-05-22",3,158.17,201.75,152.47,174.26,1188909952,16004156112,0.4422,49.28,FALSE,FALSE
"4642",4642,"ethereum","ETH","Ethereum","2017-05-23",3,170.82,183.55,169.93,181.95,530708992,16715702521,0.8825,13.62,FALSE,FALSE
"4643",4643,"ethereum","ETH","Ethereum","2017-05-24",3,182.65,228.37,182.45,190.05,561014016,17464735543,0.1655,45.92,FALSE,FALSE
"4644",4644,"ethereum","ETH","Ethereum","2017-05-25",3,189.85,210.98,170.51,174.45,943636992,16036165877,0.0974,40.47,FALSE,FALSE
"4645",4645,"ethereum","ETH","Ethereum","2017-05-26",3,175.22,193.69,150.28,160.4,792457984,14749889600,0.2331,43.41,FALSE,FALSE
"4646",4646,"ethereum","ETH","Ethereum","2017-05-27",3,159.82,166.95,120.44,157.76,1217059968,14511207045,0.8024,46.51,FALSE,FALSE
"4647",4647,"ethereum","ETH","Ethereum","2017-05-28",3,158.82,179.93,157.6,170.51,717971008,15689192548,0.5781,22.33,FALSE,FALSE
"4648",4648,"ethereum","ETH","Ethereum","2017-05-29",3,170.13,197.13,164.53,194.91,718828032,17939882189,0.9319,32.6,FALSE,FALSE
"4649",4649,"ethereum","ETH","Ethereum","2017-05-30",3,195.61,233.71,189.29,231.91,1586669952,21352550184,0.9595,44.42,FALSE,FALSE
"4650",4650,"ethereum","ETH","Ethereum","2017-05-31",3,231.58,236.96,215.57,230.67,1271600000,21244817139,0.7059,21.39,FALSE,FALSE
"4651",4651,"ethereum","ETH","Ethereum","2017-06-01",3,230.89,236.22,214.48,222.24,812924032,20474652879,0.3569,21.74,FALSE,FALSE
"4652",4652,"ethereum","ETH","Ethereum","2017-06-02",3,222.29,229.41,219.58,223.77,469532000,20622162299,0.4262,9.83,FALSE,FALSE
"4653",4653,"ethereum","ETH","Ethereum","2017-06-03",3,223.46,225.97,219.42,224.38,427896000,20683715605,0.7573,6.55,FALSE,FALSE
"4654",4654,"ethereum","ETH","Ethereum","2017-06-04",3,224.12,250.41,223.98,245.33,753820032,22622207553,0.8078,26.43,FALSE,FALSE
"4655",4655,"ethereum","ETH","Ethereum","2017-06-05",3,245.26,249.47,243.05,248.46,435660000,22917910489,0.8427,6.42,FALSE,FALSE
"4656",4656,"ethereum","ETH","Ethereum","2017-06-06",3,248.6,267.51,246.84,264.47,741553024,24401181121,0.8529,20.67,FALSE,FALSE
"4657",4657,"ethereum","ETH","Ethereum","2017-06-07",3,264.26,264.67,254.04,258.07,461648992,23818300202,0.3791,10.63,FALSE,FALSE
"4658",4658,"ethereum","ETH","Ethereum","2017-06-08",3,257.99,262.25,253.98,261.67,385494016,24157329921,0.9299,8.27,FALSE,FALSE
"4659",4659,"ethereum","ETH","Ethereum","2017-06-09",3,261.75,282.76,261.75,281.74,557985984,26018098658,0.9515,21.01,FALSE,FALSE
"4660",4660,"ethereum","ETH","Ethereum","2017-06-10",3,282.01,350.26,282.01,337.67,1611629952,31192780483,0.8155,68.25,FALSE,FALSE
"4661",4661,"ethereum","ETH","Ethereum","2017-06-11",3,338.79,353.01,318.17,340.61,1373219968,31473965821,0.6441,34.84,FALSE,FALSE
"4662",4662,"ethereum","ETH","Ethereum","2017-06-12",3,341.16,414.76,341.16,401.49,2882650112,37110948644,0.8197,73.6,FALSE,FALSE
"4663",4663,"ethereum","ETH","Ethereum","2017-06-13",3,395.69,411.18,370.06,397.54,1717379968,36756801123,0.6683,41.12,FALSE,FALSE
"4664",4664,"ethereum","ETH","Ethereum","2017-06-14",3,397.59,399.32,342.21,359.05,1272579968,33208658542,0.2949,57.11,FALSE,FALSE
"4665",4665,"ethereum","ETH","Ethereum","2017-06-15",3,358.51,364.44,300.7,361.93,2463450112,33485258152,0.9606,63.74,FALSE,FALSE
"4666",4666,"ethereum","ETH","Ethereum","2017-06-16",3,361.18,373.05,341.42,370.23,1096280064,34263095462,0.9108,31.63,FALSE,FALSE
"4667",4667,"ethereum","ETH","Ethereum","2017-06-17",3,369.88,379.41,364,379.41,904652992,35124053707,1,15.41,FALSE,FALSE
"4668",4668,"ethereum","ETH","Ethereum","2017-06-18",3,379.52,390.58,368.84,371.46,904702976,34398150201,0.1205,21.74,FALSE,FALSE
"4669",4669,"ethereum","ETH","Ethereum","2017-06-19",3,371.86,377.11,369.76,370.06,685171968,34278915230,0.0408,7.35,FALSE,FALSE
"4670",4670,"ethereum","ETH","Ethereum","2017-06-20",3,370.33,377.97,350.94,359.01,1020390016,33260958885,0.2986,27.03,FALSE,FALSE
"4671",4671,"ethereum","ETH","Ethereum","2017-06-21",3,359.54,361.34,319.48,336.87,1420130048,31222823000,0.4154,41.86,FALSE,FALSE
"4672",4672,"ethereum","ETH","Ethereum","2017-06-22",3,337.73,342.03,330.62,336.37,925766976,31185326164,0.5039,11.41,FALSE,FALSE
"4673",4673,"ethereum","ETH","Ethereum","2017-06-23",3,336.48,348.01,334.99,341.74,593206976,31691908924,0.5184,13.02,FALSE,FALSE
"4674",4674,"ethereum","ETH","Ethereum","2017-06-24",3,341.63,343.62,322.09,323.7,673585024,30027238696,0.0748,21.53,FALSE,FALSE
"4675",4675,"ethereum","ETH","Ethereum","2017-06-25",3,323.47,332.79,284.65,303.25,1186880000,28138409364,0.3864,48.14,FALSE,FALSE
"4676",4676,"ethereum","ETH","Ethereum","2017-06-26",3,302.95,311.46,238.65,272.69,2081810048,25309759968,0.4675,72.81,FALSE,FALSE
"4677",4677,"ethereum","ETH","Ethereum","2017-06-27",3,272.69,293.09,227.14,293.09,1973869952,27211279055,1,65.95,FALSE,FALSE
"4678",4678,"ethereum","ETH","Ethereum","2017-06-28",3,293.04,333.1,276.41,327.93,2056550016,30454577323,0.9088,56.69,FALSE,FALSE
"4679",4679,"ethereum","ETH","Ethereum","2017-06-29",3,328.37,330.71,297.37,302.88,1508579968,28136918558,0.1653,33.34,FALSE,FALSE
"4680",4680,"ethereum","ETH","Ethereum","2017-06-30",3,303.15,315.17,288.44,294.92,1011800000,27404731861,0.2424,26.73,FALSE,FALSE
"4681",4681,"ethereum","ETH","Ethereum","2017-07-01",3,293.35,293.75,268.62,274.6,1089200000,25524313603,0.238,25.13,FALSE,FALSE
"4682",4682,"ethereum","ETH","Ethereum","2017-07-02",3,275.12,295.51,262.52,287.99,1123330048,26776243984,0.7721,32.99,FALSE,FALSE
"4683",4683,"ethereum","ETH","Ethereum","2017-07-03",3,288.41,291.1,281.18,282.9,851408000,26310761677,0.1734,9.92,FALSE,FALSE
"4684",4684,"ethereum","ETH","Ethereum","2017-07-04",3,282.19,287.39,273.11,273.3,687691008,25425860777,0.0133,14.28,FALSE,FALSE
"4685",4685,"ethereum","ETH","Ethereum","2017-07-05",3,273.1,275.13,261.45,268.77,790256000,25011710285,0.5351,13.68,FALSE,FALSE
"4686",4686,"ethereum","ETH","Ethereum","2017-07-06",3,268.86,278.48,265.51,270.55,623080000,25179348911,0.3886,12.97,FALSE,FALSE
"4687",4687,"ethereum","ETH","Ethereum","2017-07-07",3,270.35,273.94,244.17,245.99,687251968,22900134646,0.0611,29.77,FALSE,FALSE
"4688",4688,"ethereum","ETH","Ethereum","2017-07-08",3,245.89,273.48,236.55,251.7,754958016,23443013086,0.4102,36.93,FALSE,FALSE
"4689",4689,"ethereum","ETH","Ethereum","2017-07-09",3,251.82,255.1,242.14,242.14,505118016,22559120946,0,12.96,FALSE,FALSE
"4690",4690,"ethereum","ETH","Ethereum","2017-07-10",3,243.01,243.07,196.96,215.36,937219008,20069373698,0.399,46.11,FALSE,FALSE
"4691",4691,"ethereum","ETH","Ethereum","2017-07-11",3,211.52,220.29,183.39,197.4,1440950016,18401040701,0.3797,36.9,FALSE,FALSE
"4692",4692,"ethereum","ETH","Ethereum","2017-07-12",3,197.15,230.77,189.59,230.77,1241190016,21517152174,1,41.18,FALSE,FALSE
"4693",4693,"ethereum","ETH","Ethereum","2017-07-13",3,231.81,231.81,200.07,209.73,828489024,19560300930,0.3043,31.74,FALSE,FALSE
"4694",4694,"ethereum","ETH","Ethereum","2017-07-14",3,209.53,211.1,187.37,199.66,749382016,18625794688,0.5179,23.73,FALSE,FALSE
